SIS;TOK;UIN;VOL;WET;KAT;XIN;Class;id
0.25;f;25.5;t;3;ddd;t;y;2838
2.71;f;18.75;t;5;ccc;t;y;2839
8.5;t;23.5;t;5;ccc;t;y;2840
4.5;t;34.17;t;12;ddd;t;y;2841
3.75;t;27.83;t;5;ddd;t;y;2842
5.0;t;36.75;t;0;ccc;f;y;2843
2.75;f;47.25;t;1;ccc;t;y;2844
0.375;f;33.67;f;0;ccc;f;y;2845
14.0;t;45.0;t;1;ddd;t;y;2846
6.5;t;33.17;t;0;ddd;f;y;2847
1.04;t;25.0;t;0;ccc;f;y;2848
1.0;t;26.67;t;5;ddd;t;y;2849
0.125;t;48.5;t;0;ddd;f;y;2850
0.04;t;37.42;t;0;ddd;f;y;2851
0.21;f;18.0;f;0;ddd;f;y;2852
0.0;f;56.5;t;15;ccc;t;y;2853
1.46;t;25.75;t;5;ddd;t;y;2854
0.415;t;22.58;t;5;ccc;t;y;2855
2.04;t;33.17;t;1;ddd;t;y;2856
0.04;t;32.0;t;0;ddd;f;y;2857
1.75;f;40.83;t;0;ccc;f;y;2858
0.125;t;59.67;t;0;ddd;f;y;2859
3.165;t;42.5;t;0;ddd;f;y;2860
0.0;f;28.08;t;0;ccc;f;y;2861
0.125;t;37.75;t;0;ccc;f;y;2862
8.665;f;53.92;t;5;ddd;t;y;2863
15.0;f;47.67;t;20;ddd;t;y;2864
0.835;f;23.25;t;0;ddd;f;y;2865
2.585;f;22.67;t;0;ddd;f;y;2866
14.415;t;54.58;t;11;ddd;t;y;2867
7.415;t;34.25;t;0;ddd;f;y;2868
2.0;t;27.58;t;3;ddd;t;y;2869
0.0;f;46.0;t;0;ccc;f;y;2870
4.0;f;60.92;t;4;ccc;t;y;2871
13.875;t;47.42;t;2;ccc;t;y;2872
4.25;t;37.33;t;12;ddd;t;y;2873
0.0;f;25.58;f;0;ccc;f;y;2874
1.585;f;20.42;t;1;ccc;t;y;2875
7.375;t;44.17;t;3;ccc;t;y;2876
5.375;t;34.75;t;9;ddd;t;y;2877
2.5;f;20.5;t;0;ddd;f;y;2878
2.25;t;22.67;f;0;ddd;f;y;2879
2.165;t;22.08;f;0;ddd;f;y;2880
4.58;f;42.83;t;0;ddd;f;y;2881
1.0;t;18.92;t;4;ccc;t;y;2882
0.165;f;20.67;t;3;ccc;t;y;2883
0.04;f;32.33;t;0;ccc;f;y;2884
5.335;f;28.92;t;11;ddd;t;y;2885
5.5;f;52.83;t;14;ccc;t;y;2886
2.085;f;20.67;t;5;ccc;t;y;2887
2.5;f;36.25;t;6;ddd;t;y;2888
1.0;f;20.33;t;4;ccc;t;y;2889
0.25;f;25.75;t;0;ddd;f;y;2890
0.585;f;28.17;t;4;ccc;t;y;2891
0.165;f;23.92;f;0;ddd;f;y;2892
8.0;t;56.0;t;0;ddd;f;y;2893
0.71;t;20.75;t;2;ccc;t;y;2894
4.0;t;30.5;t;7;ccc;t;y;2895
5.0;t;45.83;t;7;ccc;t;y;2896
3.5;t;39.0;t;10;ddd;t;y;2897
0.665;f;22.08;t;0;ddd;f;y;2898
4.75;f;28.25;t;2;ddd;t;y;2899
3.0;f;18.83;t;0;ccc;f;y;2900
2.5;t;28.67;t;5;ccc;t;y;2901
2.46;f;22.5;f;0;ccc;f;y;2902
6.5;f;;t;0;ddd;f;y;2903
2.54;f;28.5;t;1;ccc;t;y;2904
1.5;f;19.17;t;0;ddd;f;y;2905
2.5;f;21.5;t;3;ccc;t;y;2906
0.0;t;17.5;f;0;ddd;f;y;2907
5.25;f;26.67;t;1;ddd;t;y;2908
3.25;f;34.42;t;2;ddd;t;y;2909
0.0;t;73.42;t;0;ddd;f;y;2910
0.5;t;23.0;t;2;ccc;t;y;2911
1.085;t;23.08;t;11;ddd;t;y;2912
1.46;f;19.42;t;7;ddd;t;y;2913
0.835;t;23.33;t;0;ddd;f;y;2914
12.75;t;42.17;t;0;ddd;f;y;2915
1.5;f;21.25;f;0;ddd;f;y;2916
0.085;t;34.17;f;0;ddd;f;y;2917
7.875;t;47.75;t;6;ccc;t;y;2918
2.5;f;44.33;t;0;ccc;f;y;2919
6.5;f;39.5;t;16;ddd;t;y;2920
0.5;t;41.17;t;3;ccc;t;y;2921
4.335;f;29.92;t;0;ddd;f;y;2922
0.0;f;23.17;f;0;ddd;f;y;2923
4.5;f;35.17;t;7;ddd;t;y;2924
0.75;f;19.17;t;7;ccc;t;y;2925
6.29;f;52.5;t;15;ddd;t;y;2926
0.04;f;39.92;t;1;ddd;t;y;2927
3.0;t;21.33;t;0;ddd;f;y;2928
0.75;f;35.75;t;4;ccc;t;y;2929
13.0;t;67.75;t;1;ddd;t;y;2930
5.25;t;32.67;t;0;ddd;f;y;2931
7.585;t;49.5;t;15;ddd;t;y;2932
1.085;t;21.0;t;8;ddd;t;y;2933
0.96;t;28.25;t;3;ddd;t;y;2934
1.54;t;34.17;t;1;ddd;t;y;2935
6.04;f;31.92;t;3;ddd;t;y;2936
0.54;f;29.5;t;4;ccc;t;y;2937
0.085;f;23.17;t;0;ddd;f;y;2938
10.0;t;18.08;f;0;ccc;f;y;2939
1.835;f;24.75;t;19;ccc;t;y;2940
0.04;f;20.83;t;0;ccc;f;y;2941
4.165;t;28.0;t;2;ddd;t;y;2942
2.25;f;20.42;t;1;ddd;t;y;2943
5.665;f;28.67;t;6;ddd;t;y;2944
0.04;t;21.92;t;1;ddd;t;y;2945
6.0;f;43.25;t;11;ddd;t;y;2946
1.625;f;20.42;t;3;ddd;t;y;2947
5.125;f;42.0;t;0;ddd;f;y;2948
1.5;t;23.42;t;2;ccc;t;y;2949
0.875;f;25.17;t;0;ccc;f;y;2950
2.25;f;24.83;t;6;ddd;t;y;2951
4.75;f;24.5;t;2;;t;y;2952
1.5;t;37.5;f;0;ddd;f;y;2953
1.5;t;36.75;f;0;ddd;f;y;2954
1.5;t;28.25;t;8;ddd;t;y;2955
5.5;t;32.75;t;3;ddd;t;y;2956
1.0;f;17.83;t;11;ccc;t;y;2957
2.29;t;22.83;t;7;ccc;t;y;2958
1.75;t;13.75;t;2;ddd;t;y;2959
0.125;t;41.0;t;23;ccc;t;y;2960
2.125;t;23.08;t;11;ddd;t;y;2961
1.71;f;20.17;t;0;ddd;f;y;2962
2.29;t;50.08;t;3;ccc;t;y;2963
4.25;t;27.0;t;3;ddd;t;y;2964
2.5;f;38.17;t;6;ddd;t;y;2965
0.375;t;27.0;t;0;ddd;f;y;2966
7.0;f;41.17;t;8;ddd;t;y;2967
0.0;t;65.17;t;11;ccc;t;y;2968
0.0;f;37.58;f;0;ddd;f;y;2969
2.375;t;23.25;t;3;ddd;t;y;2970
0.29;f;21.83;t;6;ddd;t;y;2971
1.75;t;26.0;t;0;ddd;f;y;2972
1.335;t;31.67;t;8;ddd;t;y;2973
8.5;t;49.83;t;0;ccc;f;y;2974
6.5;f;47.42;t;6;ccc;t;y;2975
0.0;f;51.33;t;11;ddd;t;y;2976
0.75;f;18.92;t;2;ccc;t;y;2977
0.835;f;28.42;t;0;ccc;f;y;2978
1.25;t;56.75;t;4;ddd;t;y;2979
10.0;f;58.42;t;13;ccc;t;y;2980
16.0;f;48.33;t;0;ddd;f;y;2981
0.75;t;33.17;t;7;ddd;t;y;2982
2.585;f;22.42;t;7;ccc;t;y;2983
0.085;f;18.83;t;0;ccc;f;y;2984
0.25;f;48.58;t;11;ddd;t;y;2985
1.25;f;26.75;t;0;ddd;f;y;2986
17.5;t;64.08;t;9;ddd;t;y;2987
1.665;t;20.17;t;3;ddd;t;y;2988
1.21;t;25.67;t;67;ddd;t;y;2989
1.335;f;22.67;t;0;ddd;f;y;2990
7.0;f;31.33;t;16;ddd;t;y;2991
28.5;f;56.42;t;40;ddd;t;y;2992
1.5;t;24.75;t;12;ccc;t;y;2993
1.25;f;24.08;t;1;ccc;t;y;2994
11.0;t;28.33;t;0;ddd;f;y;2995
5.0;f;26.92;t;2;ccc;t;y;2996
5.75;t;27.67;t;0;ddd;f;y;2997
0.085;t;38.67;t;0;ddd;f;y;2998
1.085;f;32.17;t;16;ccc;t;y;2999
5.5;t;32.67;t;12;ddd;t;y;3000
12.5;f;48.75;t;9;ddd;t;y;3001
2.25;t;21.0;t;1;ddd;t;y;3002
15.5;f;48.17;t;12;ddd;t;y;3003
10.0;t;39.33;t;14;ddd;t;y;3004
0.25;t;25.08;t;0;ccc;f;y;3005
0.25;t;23.25;t;0;ddd;f;y;3006
2.0;f;30.67;t;1;ccc;t;y;3007
0.0;t;19.17;f;0;ddd;f;y;3008
1.0;f;20.08;f;1;;t;y;3009
9.0;t;36.67;t;0;ddd;f;y;3010
0.46;f;23.17;t;1;ddd;t;y;3011
1.5;f;15.83;t;2;ccc;t;y;3012
1.75;t;16.08;t;5;ddd;t;y;3013
5.165;t;47.0;t;9;ccc;t;y;3014
0.0;f;71.58;f;0;ccc;f;y;3015
0.5;f;21.25;t;4;ccc;t;y;3016
20.0;t;65.42;t;7;ddd;t;y;3017
2.0;t;20.5;t;11;ddd;t;y;3018
5.0;f;55.92;t;5;ddd;t;y;3019
0.0;t;34.92;t;0;ddd;f;y;3020
15.0;t;56.58;t;17;ddd;t;y;3021
1.0;f;25.17;t;3;ddd;t;y;3022
1.665;t;25.08;t;1;ddd;t;y;3023
14.0;t;57.83;t;6;ddd;t;y;3024
7.5;t;34.92;t;6;ddd;t;y;3025
4.25;f;33.58;t;6;ddd;t;y;3026
0.04;f;22.92;t;0;ccc;f;y;3027
1.5;f;24.5;t;0;ccc;f;y;3028
0.0;f;20.25;t;0;ddd;f;y;3029
1.5;f;18.5;t;2;ddd;t;y;3030
0.625;f;25.17;t;7;ddd;t;y;3031
5.0;t;44.33;t;0;ddd;f;y;3032
0.5;f;18.08;t;0;ddd;f;y;3033
11.0;t;60.58;t;0;ccc;f;y;3034
3.5;f;41.5;f;0;ddd;f;y;3035
0.875;t;25.75;t;0;ccc;f;y;3036
5.04;t;29.25;t;5;ddd;t;y;3037
2.0;f;36.0;t;11;ccc;t;y;3038
3.0;f;31.67;t;9;ddd;t;y;3039
18.0;t;60.08;t;15;ddd;t;y;3040
2.0;f;22.33;t;1;ddd;t;y;3041
3.5;f;40.0;t;1;ddd;t;y;3042
1.625;t;35.17;t;1;ddd;t;y;3043
15.0;f;41.33;t;0;ddd;f;y;3044
0.335;t;20.75;t;1;ccc;t;y;3045
2.5;t;32.08;t;0;ddd;f;y;3046
5.0;t;;t;3;ddd;t;y;3047
1.875;f;23.92;t;6;ddd;t;y;3048
3.17;f;23.25;t;10;ccc;t;y;3049
0.415;t;46.67;t;11;ccc;t;y;3050
3.5;f;25.0;t;6;ccc;t;y;3051
0.25;f;25.5;t;3;ddd;t;y;3052
2.71;f;18.75;t;5;ccc;t;y;3053
8.5;t;23.5;t;5;ccc;t;y;3054
4.5;t;34.17;t;12;ddd;t;y;3055
3.75;t;27.83;t;5;ddd;t;y;3056
5.0;t;36.75;t;0;ccc;f;y;3057
2.75;f;47.25;t;1;ccc;t;y;3058
0.375;f;33.67;f;0;ccc;f;y;3059
14.0;t;45.0;t;1;ddd;t;y;3060
6.5;t;33.17;t;0;ddd;f;y;3061
1.04;t;25.0;t;0;ccc;f;y;3062
1.0;t;26.67;t;5;ddd;t;y;3063
0.125;t;48.5;t;0;ddd;f;y;3064
0.04;t;37.42;t;0;ddd;f;y;3065
0.21;f;18.0;f;0;ddd;f;y;3066
0.0;f;56.5;t;15;ccc;t;y;3067
1.46;t;25.75;t;5;ddd;t;y;3068
0.415;t;22.58;t;5;ccc;t;y;3069
2.04;t;33.17;t;1;ddd;t;y;3070
0.04;t;32.0;t;0;ddd;f;y;3071
1.75;f;40.83;t;0;ccc;f;y;3072
0.125;t;59.67;t;0;ddd;f;y;3073
3.165;t;42.5;t;0;ddd;f;y;3074
0.0;f;28.08;t;0;ccc;f;y;3075
0.125;t;37.75;t;0;ccc;f;y;3076
8.665;f;53.92;t;5;ddd;t;y;3077
15.0;f;47.67;t;20;ddd;t;y;3078
0.835;f;23.25;t;0;ddd;f;y;3079
2.585;f;22.67;t;0;ddd;f;y;3080
14.415;t;54.58;t;11;ddd;t;y;3081
7.415;t;34.25;t;0;ddd;f;y;3082
2.0;t;27.58;t;3;ddd;t;y;3083
0.0;f;46.0;t;0;ccc;f;y;3084
4.0;f;60.92;t;4;ccc;t;y;3085
13.875;t;47.42;t;2;ccc;t;y;3086
4.25;t;37.33;t;12;ddd;t;y;3087
0.0;f;25.58;f;0;ccc;f;y;3088
1.585;f;20.42;t;1;ccc;t;y;3089
7.375;t;44.17;t;3;ccc;t;y;3090
5.375;t;34.75;t;9;ddd;t;y;3091
2.5;f;20.5;t;0;ddd;f;y;3092
2.25;t;22.67;f;0;ddd;f;y;3093
2.165;t;22.08;f;0;ddd;f;y;3094
4.58;f;42.83;t;0;ddd;f;y;3095
1.0;t;18.92;t;4;ccc;t;y;3096
0.165;f;20.67;t;3;ccc;t;y;3097
0.04;f;32.33;t;0;ccc;f;y;3098
5.335;f;28.92;t;11;ddd;t;y;3099
5.5;f;52.83;t;14;ccc;t;y;3100
2.085;f;20.67;t;5;ccc;t;y;3101
2.5;f;36.25;t;6;ddd;t;y;3102
1.0;f;20.33;t;4;ccc;t;y;3103
0.25;f;25.75;t;0;ddd;f;y;3104
0.585;f;28.17;t;4;ccc;t;y;3105
0.165;f;23.92;f;0;ddd;f;y;3106
8.0;t;56.0;t;0;ddd;f;y;3107
0.71;t;20.75;t;2;ccc;t;y;3108
4.0;t;30.5;t;7;ccc;t;y;3109
5.0;t;45.83;t;7;ccc;t;y;3110
3.5;t;39.0;t;10;ddd;t;y;3111
0.665;f;22.08;t;0;ddd;f;y;3112
4.75;f;28.25;t;2;ddd;t;y;3113
3.0;f;18.83;t;0;ccc;f;y;3114
2.5;t;28.67;t;5;ccc;t;y;3115
2.46;f;22.5;f;0;ccc;f;y;3116
6.5;f;;t;0;ddd;f;y;3117
2.54;f;28.5;t;1;ccc;t;y;3118
1.5;f;19.17;t;0;ddd;f;y;3119
2.5;f;21.5;t;3;ccc;t;y;3120
0.0;t;17.5;f;0;ddd;f;y;3121
5.25;f;26.67;t;1;ddd;t;y;3122
3.25;f;34.42;t;2;ddd;t;y;3123
0.0;t;73.42;t;0;ddd;f;y;3124
0.5;t;23.0;t;2;ccc;t;y;3125
1.085;t;23.08;t;11;ddd;t;y;3126
1.46;f;19.42;t;7;ddd;t;y;3127
0.835;t;23.33;t;0;ddd;f;y;3128
12.75;t;42.17;t;0;ddd;f;y;3129
1.5;f;21.25;f;0;ddd;f;y;3130
0.085;t;34.17;f;0;ddd;f;y;3131
7.875;t;47.75;t;6;ccc;t;y;3132
2.5;f;44.33;t;0;ccc;f;y;3133
6.5;f;39.5;t;16;ddd;t;y;3134
0.5;t;41.17;t;3;ccc;t;y;3135
4.335;f;29.92;t;0;ddd;f;y;3136
0.0;f;23.17;f;0;ddd;f;y;3137
4.5;f;35.17;t;7;ddd;t;y;3138
0.75;f;19.17;t;7;ccc;t;y;3139
6.29;f;52.5;t;15;ddd;t;y;3140
0.04;f;39.92;t;1;ddd;t;y;3141
3.0;t;21.33;t;0;ddd;f;y;3142
0.75;f;35.75;t;4;ccc;t;y;3143
13.0;t;67.75;t;1;ddd;t;y;3144
5.25;t;32.67;t;0;ddd;f;y;3145
7.585;t;49.5;t;15;ddd;t;y;3146
1.085;t;21.0;t;8;ddd;t;y;3147
0.96;t;28.25;t;3;ddd;t;y;3148
1.54;t;34.17;t;1;ddd;t;y;3149
6.04;f;31.92;t;3;ddd;t;y;3150
0.54;f;29.5;t;4;ccc;t;y;3151
0.085;f;23.17;t;0;ddd;f;y;3152
10.0;t;18.08;f;0;ccc;f;y;3153
1.835;f;24.75;t;19;ccc;t;y;3154
0.04;f;20.83;t;0;ccc;f;y;3155
4.165;t;28.0;t;2;ddd;t;y;3156
2.25;f;20.42;t;1;ddd;t;y;3157
5.665;f;28.67;t;6;ddd;t;y;3158
0.04;t;21.92;t;1;ddd;t;y;3159
6.0;f;43.25;t;11;ddd;t;y;3160
1.625;f;20.42;t;3;ddd;t;y;3161
5.125;f;42.0;t;0;ddd;f;y;3162
1.5;t;23.42;t;2;ccc;t;y;3163
0.875;f;25.17;t;0;ccc;f;y;3164
2.25;f;24.83;t;6;ddd;t;y;3165
4.75;f;24.5;t;2;;t;y;3166
1.5;t;37.5;f;0;ddd;f;y;3167
1.5;t;36.75;f;0;ddd;f;y;3168
1.5;t;28.25;t;8;ddd;t;y;3169
5.5;t;32.75;t;3;ddd;t;y;3170
1.0;f;17.83;t;11;ccc;t;y;3171
2.29;t;22.83;t;7;ccc;t;y;3172
1.75;t;13.75;t;2;ddd;t;y;3173
0.125;t;41.0;t;23;ccc;t;y;3174
2.125;t;23.08;t;11;ddd;t;y;3175
1.71;f;20.17;t;0;ddd;f;y;3176
2.29;t;50.08;t;3;ccc;t;y;3177
4.25;t;27.0;t;3;ddd;t;y;3178
2.5;f;38.17;t;6;ddd;t;y;3179
0.375;t;27.0;t;0;ddd;f;y;3180
7.0;f;41.17;t;8;ddd;t;y;3181
0.0;t;65.17;t;11;ccc;t;y;3182
0.0;f;37.58;f;0;ddd;f;y;3183
2.375;t;23.25;t;3;ddd;t;y;3184
0.29;f;21.83;t;6;ddd;t;y;3185
1.75;t;26.0;t;0;ddd;f;y;3186
1.335;t;31.67;t;8;ddd;t;y;3187
8.5;t;49.83;t;0;ccc;f;y;3188
6.5;f;47.42;t;6;ccc;t;y;3189
0.0;f;51.33;t;11;ddd;t;y;3190
0.75;f;18.92;t;2;ccc;t;y;3191
0.835;f;28.42;t;0;ccc;f;y;3192
1.25;t;56.75;t;4;ddd;t;y;3193
10.0;f;58.42;t;13;ccc;t;y;3194
16.0;f;48.33;t;0;ddd;f;y;3195
0.75;t;33.17;t;7;ddd;t;y;3196
2.585;f;22.42;t;7;ccc;t;y;3197
0.085;f;18.83;t;0;ccc;f;y;3198
0.25;f;48.58;t;11;ddd;t;y;3199
1.25;f;26.75;t;0;ddd;f;y;3200
17.5;t;64.08;t;9;ddd;t;y;3201
1.665;t;20.17;t;3;ddd;t;y;3202
1.21;t;25.67;t;67;ddd;t;y;3203
1.335;f;22.67;t;0;ddd;f;y;3204
7.0;f;31.33;t;16;ddd;t;y;3205
28.5;f;56.42;t;40;ddd;t;y;3206
1.5;t;24.75;t;12;ccc;t;y;3207
1.25;f;24.08;t;1;ccc;t;y;3208
11.0;t;28.33;t;0;ddd;f;y;3209
5.0;f;26.92;t;2;ccc;t;y;3210
5.75;t;27.67;t;0;ddd;f;y;3211
0.085;t;38.67;t;0;ddd;f;y;3212
1.085;f;32.17;t;16;ccc;t;y;3213
5.5;t;32.67;t;12;ddd;t;y;3214
12.5;f;48.75;t;9;ddd;t;y;3215
2.25;t;21.0;t;1;ddd;t;y;3216
15.5;f;48.17;t;12;ddd;t;y;3217
10.0;t;39.33;t;14;ddd;t;y;3218
0.25;t;25.08;t;0;ccc;f;y;3219
0.25;t;23.25;t;0;ddd;f;y;3220
2.0;f;30.67;t;1;ccc;t;y;3221
0.0;t;19.17;f;0;ddd;f;y;3222
1.0;f;20.08;f;1;;t;y;3223
9.0;t;36.67;t;0;ddd;f;y;3224
0.46;f;23.17;t;1;ddd;t;y;3225
1.5;f;15.83;t;2;ccc;t;y;3226
1.75;t;16.08;t;5;ddd;t;y;3227
5.165;t;47.0;t;9;ccc;t;y;3228
0.0;f;71.58;f;0;ccc;f;y;3229
0.5;f;21.25;t;4;ccc;t;y;3230
20.0;t;65.42;t;7;ddd;t;y;3231
2.0;t;20.5;t;11;ddd;t;y;3232
5.0;f;55.92;t;5;ddd;t;y;3233
0.0;t;34.92;t;0;ddd;f;y;3234
15.0;t;56.58;t;17;ddd;t;y;3235
1.0;f;25.17;t;3;ddd;t;y;3236
1.665;t;25.08;t;1;ddd;t;y;3237
14.0;t;57.83;t;6;ddd;t;y;3238
7.5;t;34.92;t;6;ddd;t;y;3239
4.25;f;33.58;t;6;ddd;t;y;3240
0.04;f;22.92;t;0;ccc;f;y;3241
1.5;f;24.5;t;0;ccc;f;y;3242
0.0;f;20.25;t;0;ddd;f;y;3243
1.5;f;18.5;t;2;ddd;t;y;3244
0.625;f;25.17;t;7;ddd;t;y;3245
5.0;t;44.33;t;0;ddd;f;y;3246
0.5;f;18.08;t;0;ddd;f;y;3247
11.0;t;60.58;t;0;ccc;f;y;3248
3.5;f;41.5;f;0;ddd;f;y;3249
0.875;t;25.75;t;0;ccc;f;y;3250
5.04;t;29.25;t;5;ddd;t;y;3251
2.0;f;36.0;t;11;ccc;t;y;3252
3.0;f;31.67;t;9;ddd;t;y;3253
18.0;t;60.08;t;15;ddd;t;y;3254
2.0;f;22.33;t;1;ddd;t;y;3255
3.5;f;40.0;t;1;ddd;t;y;3256
1.625;t;35.17;t;1;ddd;t;y;3257
15.0;f;41.33;t;0;ddd;f;y;3258
0.335;t;20.75;t;1;ccc;t;y;3259
2.5;t;32.08;t;0;ddd;f;y;3260
5.0;t;;t;3;ddd;t;y;3261
1.875;f;23.92;t;6;ddd;t;y;3262
3.17;f;23.25;t;10;ccc;t;y;3263
0.415;t;46.67;t;11;ccc;t;y;3264
3.5;f;25.0;t;6;ccc;t;y;3265
0.25;f;25.5;t;3;ddd;t;y;3266
2.71;f;18.75;t;5;ccc;t;y;3267
8.5;t;23.5;t;5;ccc;t;y;3268
4.5;t;34.17;t;12;ddd;t;y;3269
3.75;t;27.83;t;5;ddd;t;y;3270
5.0;t;36.75;t;0;ccc;f;y;3271
2.75;f;47.25;t;1;ccc;t;y;3272
0.375;f;33.67;f;0;ccc;f;y;3273
14.0;t;45.0;t;1;ddd;t;y;3274
6.5;t;33.17;t;0;ddd;f;y;3275
1.04;t;25.0;t;0;ccc;f;y;3276
1.0;t;26.67;t;5;ddd;t;y;3277
0.125;t;48.5;t;0;ddd;f;y;3278
0.04;t;37.42;t;0;ddd;f;y;3279
0.21;f;18.0;f;0;ddd;f;y;3280
0.0;f;56.5;t;15;ccc;t;y;3281
1.46;t;25.75;t;5;ddd;t;y;3282
0.415;t;22.58;t;5;ccc;t;y;3283
2.04;t;33.17;t;1;ddd;t;y;3284
0.04;t;32.0;t;0;ddd;f;y;3285
1.75;f;40.83;t;0;ccc;f;y;3286
0.125;t;59.67;t;0;ddd;f;y;3287
3.165;t;42.5;t;0;ddd;f;y;3288
0.0;f;28.08;t;0;ccc;f;y;3289
0.125;t;37.75;t;0;ccc;f;y;3290
8.665;f;53.92;t;5;ddd;t;y;3291
15.0;f;47.67;t;20;ddd;t;y;3292
0.835;f;23.25;t;0;ddd;f;y;3293
2.585;f;22.67;t;0;ddd;f;y;3294
14.415;t;54.58;t;11;ddd;t;y;3295
7.415;t;34.25;t;0;ddd;f;y;3296
2.0;t;27.58;t;3;ddd;t;y;3297
0.0;f;46.0;t;0;ccc;f;y;3298
4.0;f;60.92;t;4;ccc;t;y;3299
13.875;t;47.42;t;2;ccc;t;y;3300
4.25;t;37.33;t;12;ddd;t;y;3301
0.0;f;25.58;f;0;ccc;f;y;3302
1.585;f;20.42;t;1;ccc;t;y;3303
7.375;t;44.17;t;3;ccc;t;y;3304
5.375;t;34.75;t;9;ddd;t;y;3305
2.5;f;20.5;t;0;ddd;f;y;3306
2.25;t;22.67;f;0;ddd;f;y;3307
2.165;t;22.08;f;0;ddd;f;y;3308
4.58;f;42.83;t;0;ddd;f;y;3309
1.0;t;18.92;t;4;ccc;t;y;3310
0.165;f;20.67;t;3;ccc;t;y;3311
0.04;f;32.33;t;0;ccc;f;y;3312
5.335;f;28.92;t;11;ddd;t;y;3313
5.5;f;52.83;t;14;ccc;t;y;3314
2.085;f;20.67;t;5;ccc;t;y;3315
2.5;f;36.25;t;6;ddd;t;y;3316
1.0;f;20.33;t;4;ccc;t;y;3317
0.25;f;25.75;t;0;ddd;f;y;3318
0.585;f;28.17;t;4;ccc;t;y;3319
0.165;f;23.92;f;0;ddd;f;y;3320
8.0;t;56.0;t;0;ddd;f;y;3321
0.71;t;20.75;t;2;ccc;t;y;3322
4.0;t;30.5;t;7;ccc;t;y;3323
5.0;t;45.83;t;7;ccc;t;y;3324
3.5;t;39.0;t;10;ddd;t;y;3325
0.665;f;22.08;t;0;ddd;f;y;3326
4.75;f;28.25;t;2;ddd;t;y;3327
3.0;f;18.83;t;0;ccc;f;y;3328
2.5;t;28.67;t;5;ccc;t;y;3329
2.46;f;22.5;f;0;ccc;f;y;3330
6.5;f;;t;0;ddd;f;y;3331
2.54;f;28.5;t;1;ccc;t;y;3332
1.5;f;19.17;t;0;ddd;f;y;3333
2.5;f;21.5;t;3;ccc;t;y;3334
0.0;t;17.5;f;0;ddd;f;y;3335
5.25;f;26.67;t;1;ddd;t;y;3336
3.25;f;34.42;t;2;ddd;t;y;3337
0.0;t;73.42;t;0;ddd;f;y;3338
0.5;t;23.0;t;2;ccc;t;y;3339
1.085;t;23.08;t;11;ddd;t;y;3340
1.46;f;19.42;t;7;ddd;t;y;3341
0.835;t;23.33;t;0;ddd;f;y;3342
12.75;t;42.17;t;0;ddd;f;y;3343
1.5;f;21.25;f;0;ddd;f;y;3344
0.085;t;34.17;f;0;ddd;f;y;3345
7.875;t;47.75;t;6;ccc;t;y;3346
2.5;f;44.33;t;0;ccc;f;y;3347
6.5;f;39.5;t;16;ddd;t;y;3348
0.5;t;41.17;t;3;ccc;t;y;3349
4.335;f;29.92;t;0;ddd;f;y;3350
0.0;f;23.17;f;0;ddd;f;y;3351
4.5;f;35.17;t;7;ddd;t;y;3352
0.75;f;19.17;t;7;ccc;t;y;3353
6.29;f;52.5;t;15;ddd;t;y;3354
0.04;f;39.92;t;1;ddd;t;y;3355
3.0;t;21.33;t;0;ddd;f;y;3356
0.75;f;35.75;t;4;ccc;t;y;3357
13.0;t;67.75;t;1;ddd;t;y;3358
5.25;t;32.67;t;0;ddd;f;y;3359
7.585;t;49.5;t;15;ddd;t;y;3360
1.085;t;21.0;t;8;ddd;t;y;3361
0.96;t;28.25;t;3;ddd;t;y;3362
1.54;t;34.17;t;1;ddd;t;y;3363
6.04;f;31.92;t;3;ddd;t;y;3364
0.54;f;29.5;t;4;ccc;t;y;3365
0.085;f;23.17;t;0;ddd;f;y;3366
10.0;t;18.08;f;0;ccc;f;y;3367
1.835;f;24.75;t;19;ccc;t;y;3368
0.04;f;20.83;t;0;ccc;f;y;3369
4.165;t;28.0;t;2;ddd;t;y;3370
2.25;f;20.42;t;1;ddd;t;y;3371
5.665;f;28.67;t;6;ddd;t;y;3372
0.04;t;21.92;t;1;ddd;t;y;3373
6.0;f;43.25;t;11;ddd;t;y;3374
1.625;f;20.42;t;3;ddd;t;y;3375
5.125;f;42.0;t;0;ddd;f;y;3376
1.5;t;23.42;t;2;ccc;t;y;3377
0.875;f;25.17;t;0;ccc;f;y;3378
2.25;f;24.83;t;6;ddd;t;y;3379
4.75;f;24.5;t;2;;t;y;3380
1.5;t;37.5;f;0;ddd;f;y;3381
1.5;t;36.75;f;0;ddd;f;y;3382
1.5;t;28.25;t;8;ddd;t;y;3383
5.5;t;32.75;t;3;ddd;t;y;3384
1.0;f;17.83;t;11;ccc;t;y;3385
2.29;t;22.83;t;7;ccc;t;y;3386
1.75;t;13.75;t;2;ddd;t;y;3387
0.125;t;41.0;t;23;ccc;t;y;3388
2.125;t;23.08;t;11;ddd;t;y;3389
1.71;f;20.17;t;0;ddd;f;y;3390
2.29;t;50.08;t;3;ccc;t;y;3391
4.25;t;27.0;t;3;ddd;t;y;3392
2.5;f;38.17;t;6;ddd;t;y;3393
0.375;t;27.0;t;0;ddd;f;y;3394
7.0;f;41.17;t;8;ddd;t;y;3395
0.0;t;65.17;t;11;ccc;t;y;3396
