BIB;COD;ERG;FAN;GJAH;LUK;MYR;NUS;PKD;RAS;id
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;1357
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;1358
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;1359
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;1360
13;iii;www;260.0;iii;0.0;sss;2600000.0;xxx;f;1361
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;1362
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;1363
60;iii;www;228.0;iii;0.0;sss;2280000.0;xxx;f;1364
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;1365
151;iii;www;0.0;iii;15000.0;eee;0.0;ff;t;1366
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;1367
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;1368
85;iii;www;30.0;iii;300.0;hh;300000.0;hh;;1369
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;1370
19;iii;aaa;370.0;rrr;560.0;ee;3700000.0;xxx;;1371
158;iii;www;100.0;iii;960.0;lll;1000000.0;lll;;1372
163;iii;www;0.0;iii;99.0;ee;0.0;xxx;t;1373
155;iii;www;519.0;iii;1704.0;zzz;5190000.0;xxx;;1374
68;iii;www;93.0;iii;0.0;ooo;930000.0;jjj;;1375
1;rrr;;;;0.0;;;;;1376
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1377
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1378
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;1379
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;1380
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;1381
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;1382
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;1383
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;1384
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;1385
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;1386
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;1387
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;1388
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;1389
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;1390
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;1391
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;1392
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;1393
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;1394
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;1395
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;1396
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;1397
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1398
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;1399
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;1400
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;1401
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;1402
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;1403
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;1404
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;1405
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;1406
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;1407
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;1408
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;1409
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;1410
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;1411
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;1412
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;1413
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;1414
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;1415
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;1416
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;1417
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;1418
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;1419
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;1420
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1421
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;1422
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;1423
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;1424
1;rrr;;;;0.0;;;;f;1425
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;1426
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;1427
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;1428
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;1429
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1430
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;1431
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;1432
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;1433
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;1434
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;1435
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;1436
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;1437
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;1438
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;1439
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;1440
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;1441
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;1442
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;1443
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;1444
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;1445
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;1446
160;iii;aaa;840.0;rrr;59.0;zzz;8400000.0;xxx;t;1447
155;iii;www;80.0;iii;0.0;sss;800000.0;jjj;;1448
173;iii;www;200.0;iii;1391.0;eee;2000000.0;xxx;;1449
148;iii;www;400.0;iii;0.0;kkk;4000000.0;jjj;;1450
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;1451
33;iii;www;360.0;iii;0.0;zzz;3600000.0;jjj;;1452
31;iii;www;;iii;600.0;eee;;xxx;;1453
116;iii;www;73.0;iii;444.0;eee;730000.0;ff;;1454
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;1455
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;1456
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;1457
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;1458
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;1459
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;1460
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;1461
19;iii;aaa;455.0;rrr;1236.0;sss;4550000.0;jjj;;1462
106;iii;www;290.0;iii;284.0;yyy;2900000.0;jjj;;1463
61;uuu;www;120.0;iii;0.0;yyy;1200000.0;xxx;;1464
115;iii;www;156.0;iii;0.0;ee;1560000.0;xxx;;1465
171;iii;www;312.0;iii;150.0;eee;3120000.0;jjj;t;1466
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;1467
12;iii;aaa;260.0;rrr;1065.0;yyy;2600000.0;xxx;;1468
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;1469
123;iii;www;0.0;iii;1400.0;hh;0.0;hh;;1470
1;rrr;;;;0.0;;;;;1471
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;1472
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;1473
147;iii;www;280.0;iii;0.0;sss;2800000.0;xxx;;1474
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;1475
120;iii;www;0.0;iii;0.0;mmm;0.0;jjj;;1476
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;1477
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;1478
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;1479
40;uuu;www;280.0;iii;0.0;yyy;2800000.0;xxx;f;1480
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;1481
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;1482
110;uuu;www;110.0;iii;0.0;ooo;1100000.0;xxx;f;1483
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;1484
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;1485
87;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;1486
148;iii;aaa;380.0;rrr;2732.0;mmm;3800000.0;xxx;;1487
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;1488
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;1489
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;1490
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;1491
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;1492
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;1493
143;iii;aaa;0.0;rrr;15.0;eee;0.0;xxx;t;1494
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;1495
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;1496
163;iii;www;70.0;iii;0.0;yyy;700000.0;xxx;f;1497
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;1498
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;1499
149;iii;www;280.0;iii;0.0;mmm;2800000.0;xxx;f;1500
11;iii;www;120.0;iii;2079.0;yyy;1200000.0;xxx;;1501
60;iii;www;408.0;iii;1000.0;sss;4080000.0;jjj;t;1502
80;iii;www;181.0;iii;1655.0;eee;1810000.0;jjj;t;1503
53;iii;aaa;80.0;rrr;300.0;yyy;800000.0;xxx;;1504
76;iii;www;0.0;iii;790.0;yyy;0.0;jjj;;1505
65;iii;www;399.0;iii;0.0;ee;3990000.0;jjj;t;1506
28;iii;aaa;370.0;rrr;0.0;ee;3700000.0;xxx;;1507
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;1508
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;1509
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;1510
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;1511
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;1512
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;1513
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;1514
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;1515
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;1516
1;rrr;;;;0.0;;;;;1517
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;1518
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;1519
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;1520
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;1521
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;1522
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;1523
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1524
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;1525
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;1526
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;1527
31;iii;www;204.0;iii;0.0;ooo;2040000.0;xxx;;1528
107;iii;www;80.0;iii;1349.0;ee;800000.0;xxx;;1529
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;1530
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;1531
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;1532
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;1533
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;1534
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;1535
131;iii;www;21.0;iii;10561.0;sss;210000.0;xxx;;1536
13;iii;www;216.0;iii;0.0;kkk;2160000.0;ff;;1537
164;iii;www;491.0;iii;0.0;eee;4910000.0;jjj;;1538
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;1539
147;iii;www;0.0;iii;456.0;eee;0.0;xxx;t;1540
130;iii;www;250.0;iii;730.0;fff;2500000.0;xxx;t;1541
124;iii;www;0.0;iii;1000.0;hh;0.0;hh;t;1542
101;iii;www;80.0;iii;278.0;yyy;800000.0;xxx;;1543
68;iii;www;0.0;iii;500.0;ee;0.0;ff;;1544
140;iii;www;515.0;iii;500.0;zzz;5150000.0;jjj;;1545
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;1546
97;iii;www;80.0;iii;50.0;ee;800000.0;jjj;t;1547
158;iii;www;360.0;iii;0.0;ooo;3600000.0;xxx;;1548
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;1549
12;iii;www;200.0;iii;327.0;fff;2000000.0;jjj;t;1550
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;1551
157;iii;www;440.0;iii;6.0;ee;4400000.0;jjj;;1552
113;iii;www;400.0;iii;458.0;ee;4000000.0;jjj;t;1553
154;iii;www;260.0;iii;15108.0;ooo;2600000.0;xxx;t;1554
74;iii;www;;iii;26726.0;sss;;xxx;t;1555
179;iii;www;120.0;iii;0.0;sss;1200000.0;xxx;t;1556
82;iii;www;0.0;iii;221.0;eee;0.0;xxx;;1557
13;iii;www;100.0;iii;3.0;yyy;1000000.0;xxx;;1558
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;1559
171;iii;www;333.0;iii;892.0;sss;3330000.0;jjj;;1560
154;iii;www;300.0;iii;44.0;ee;3000000.0;xxx;;1561
80;iii;www;88.0;iii;2000.0;ee;880000.0;jjj;t;1562
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;1563
176;iii;www;160.0;iii;5860.0;zzz;1600000.0;jjj;f;1564
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;1565
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;1566
19;iii;www;400.0;iii;5800.0;yyy;4000000.0;xxx;;1567
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;1568
129;iii;www;0.0;iii;247.0;lll;0.0;hh;t;1569
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;1570
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;1571
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;1572
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;1573
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;1574
13;iii;www;260.0;iii;0.0;sss;2600000.0;xxx;f;1575
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;1576
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;1577
60;iii;www;228.0;iii;0.0;sss;2280000.0;xxx;f;1578
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;1579
151;iii;www;0.0;iii;15000.0;eee;0.0;ff;t;1580
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;1581
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;1582
85;iii;www;30.0;iii;300.0;hh;300000.0;hh;;1583
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;1584
19;iii;aaa;370.0;rrr;560.0;ee;3700000.0;xxx;;1585
158;iii;www;100.0;iii;960.0;lll;1000000.0;lll;;1586
163;iii;www;0.0;iii;99.0;ee;0.0;xxx;t;1587
155;iii;www;519.0;iii;1704.0;zzz;5190000.0;xxx;;1588
68;iii;www;93.0;iii;0.0;ooo;930000.0;jjj;;1589
1;rrr;;;;0.0;;;;;1590
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1591
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1592
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;1593
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;1594
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;1595
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;1596
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;1597
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;1598
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;1599
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;1600
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;1601
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;1602
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;1603
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;1604
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;1605
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;1606
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;1607
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;1608
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;1609
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;1610
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;1611
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1612
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;1613
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;1614
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;1615
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;1616
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;1617
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;1618
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;1619
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;1620
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;1621
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;1622
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;1623
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;1624
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;1625
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;1626
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;1627
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;1628
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;1629
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;1630
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;1631
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;1632
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;1633
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;1634
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1635
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;1636
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;1637
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;1638
1;rrr;;;;0.0;;;;f;1639
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;1640
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;1641
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;1642
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;1643
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1644
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;1645
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;1646
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;1647
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;1648
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;1649
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;1650
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;1651
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;1652
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;1653
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;1654
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;1655
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;1656
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;1657
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;1658
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;1659
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;1660
160;iii;aaa;840.0;rrr;59.0;zzz;8400000.0;xxx;t;1661
155;iii;www;80.0;iii;0.0;sss;800000.0;jjj;;1662
173;iii;www;200.0;iii;1391.0;eee;2000000.0;xxx;;1663
148;iii;www;400.0;iii;0.0;kkk;4000000.0;jjj;;1664
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;1665
33;iii;www;360.0;iii;0.0;zzz;3600000.0;jjj;;1666
31;iii;www;;iii;600.0;eee;;xxx;;1667
116;iii;www;73.0;iii;444.0;eee;730000.0;ff;;1668
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;1669
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;1670
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;1671
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;1672
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;1673
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;1674
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;1675
19;iii;aaa;455.0;rrr;1236.0;sss;4550000.0;jjj;;1676
106;iii;www;290.0;iii;284.0;yyy;2900000.0;jjj;;1677
61;uuu;www;120.0;iii;0.0;yyy;1200000.0;xxx;;1678
115;iii;www;156.0;iii;0.0;ee;1560000.0;xxx;;1679
171;iii;www;312.0;iii;150.0;eee;3120000.0;jjj;t;1680
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;1681
12;iii;aaa;260.0;rrr;1065.0;yyy;2600000.0;xxx;;1682
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;1683
123;iii;www;0.0;iii;1400.0;hh;0.0;hh;;1684
1;rrr;;;;0.0;;;;;1685
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;1686
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;1687
147;iii;www;280.0;iii;0.0;sss;2800000.0;xxx;;1688
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;1689
120;iii;www;0.0;iii;0.0;mmm;0.0;jjj;;1690
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;1691
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;1692
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;1693
40;uuu;www;280.0;iii;0.0;yyy;2800000.0;xxx;f;1694
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;1695
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;1696
110;uuu;www;110.0;iii;0.0;ooo;1100000.0;xxx;f;1697
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;1698
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;1699
87;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;1700
148;iii;aaa;380.0;rrr;2732.0;mmm;3800000.0;xxx;;1701
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;1702
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;1703
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;1704
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;1705
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;1706
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;1707
143;iii;aaa;0.0;rrr;15.0;eee;0.0;xxx;t;1708
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;1709
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;1710
163;iii;www;70.0;iii;0.0;yyy;700000.0;xxx;f;1711
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;1712
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;1713
149;iii;www;280.0;iii;0.0;mmm;2800000.0;xxx;f;1714
11;iii;www;120.0;iii;2079.0;yyy;1200000.0;xxx;;1715
60;iii;www;408.0;iii;1000.0;sss;4080000.0;jjj;t;1716
80;iii;www;181.0;iii;1655.0;eee;1810000.0;jjj;t;1717
53;iii;aaa;80.0;rrr;300.0;yyy;800000.0;xxx;;1718
76;iii;www;0.0;iii;790.0;yyy;0.0;jjj;;1719
65;iii;www;399.0;iii;0.0;ee;3990000.0;jjj;t;1720
28;iii;aaa;370.0;rrr;0.0;ee;3700000.0;xxx;;1721
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;1722
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;1723
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;1724
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;1725
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;1726
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;1727
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;1728
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;1729
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;1730
1;rrr;;;;0.0;;;;;1731
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;1732
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;1733
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;1734
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;1735
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;1736
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;1737
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1738
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;1739
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;1740
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;1741
31;iii;www;204.0;iii;0.0;ooo;2040000.0;xxx;;1742
107;iii;www;80.0;iii;1349.0;ee;800000.0;xxx;;1743
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;1744
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;1745
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;1746
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;1747
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;1748
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;1749
131;iii;www;21.0;iii;10561.0;sss;210000.0;xxx;;1750
